OrderID,OrderDate,CustomerID,Product,Category,Region,Channel,Quantity,UnitPrice,Revenue
104511,2025-03-10,CUST01468,Air Fryer,Home & Kitchen,West,Retail Store,3,3499.0,10497.0
105846,2025-07-30,CUST00048,Non-stick Pan Set,Home & Kitchen,North,Retail Store,1,1169.1,1169.1
101287,2024-05-17,CUST02462,USB-C Cable,Electronics,Central,Retail Store,1,211.65,211.65
107586,2025-12-15,CUST00324,Air Fryer,Home & Kitchen,South,Retail Store,1,3149.1,3149.1
104485,2025-03-07,CUST01258,Trimmer,Beauty & Personal Care,North,Online,2,999.0,1998.0
102980,2024-10-27,CUST02070,Face Serum,Beauty & Personal Care,East,Online,1,699.0,699.0
100711,2024-03-14,CUST01324,Power Bank,Electronics,North,Online,2,899.0,1798.0
107214,2025-11-18,CUST01169,Blender,Home & Kitchen,West,Online,2,1599.0,3198.0
107277,2025-11-23,CUST01870,Air Fryer,Home & Kitchen,West,Online,1,3499.0,3499.0
100099,2024-01-12,CUST00498,Non-stick Pan Set,Home & Kitchen,North,Marketplace,1,1299.0,1299.0
103530,2024-12-03,CUST01658,Cotton T-Shirt,Fashion,East,Retail Store,1,599.0,599.0
100891,2024-04-03,CUST02176,Face Serum,Beauty & Personal Care,North,Online,1,699.0,699.0
103416,2024-11-24,CUST00671,Blender,Home & Kitchen,East,Online,1,1599.0,1599.0
103219,2024-11-12,CUST01146,Sunglasses,Fashion,West,Online,1,799.0,799.0
105490,2025-06-22,CUST01802,Backpack,Fashion,North,Online,2,1399.0,2798.0
101983,2024-08-04,CUST00199,Denim Jacket,Fashion,South,Retail Store,1,1999.0,1999.0
103838,2024-12-29,CUST00112,Non-stick Pan Set,Home & Kitchen,North,Online,1,1299.0,1299.0
104546,2025-03-14,CUST00345,Backpack,FASHION,Central,Online,1,1399.0,1399.0
104147,2025-01-28,CUST00822,Electric Kettle,Home & Kitchen,West,Retail Store,2,899.0,1798.0
101040,2024-04-18,CUST02322,Denim Jacket,Fashion,North,Marketplace,2,1699.15,3398.3
107760,2025-12-29,CUST00387,Electric Kettle,Home & Kitchen,South,Retail Store,2,899.0,1798.0
107216,2025-11-18,CUST01792,Sunglasses,Fashion,North,Retail Store,1,799.0,799.0
102596,2024-10-02,CUST01194,Non-stick Pan Set,Home & Kitchen,West,Retail Store,1,1039.2,1039.2
105482,2025-06-21,CUST00933,Cotton T-Shirt,Fashion,South,Online,1,599.0,599.0
105558,2025-07-01,CUST00590,Dumbbell Set,Sports & Fitness,East,Marketplace,1,2199.0,2199.0
101063,2024-04-22,CUST01792,Power Bank,Electronics,East,Online,1,764.15,764.15
103334,2024-11-19,CUST01420,Yoga Mat,Sports & Fitness,East,Retail Store,2,599.0,1198.0
104152,2025-01-30,CUST01894,Electric Kettle,Home & Kitchen,North,Online,1,899.0,899.0
103962,2025-01-10,CUST02164,Sunscreen SPF50,Beauty & Personal Care,West,Online,1,404.1,404.1
101251,2024-05-12,CUST01845,Yoga Mat,Sports & Fitness,West,Online,1,599.0,599.0
104871,2025-04-15,CUST00825,Sunscreen SPF50,Beauty & Personal Care,East,Online,2,449.0,898.0
101466,2024-06-06,CUST01264,Backpack,Fashion,East,Online,1,1189.15,1189.15
105136,2025-05-12,CUST01669,Storage Containers,Home & Kitchen,South,Online,1,499.0,499.0
107368,2025-11-29,CUST01176,Dumbbell Set,Sports & Fitness,Central,Retail Store,1,1759.2,1759.2
101992,2024-08-04,CUST00518,Water Bottle,Sports & Fitness,South,Retail Store,1,349.0,349.0
106956,2025-11-01,CUST02254,Yoga Mat,Sports & Fitness,East,Retail Store,1,599.0,599.0
105211,2025-05-21,CUST00743,Power Bank,Electronics,North,Retail Store,1,899.0,899.0
101399,2024-05-29,CUST01964,Water Bottle,Sports & Fitness,East,Online,1,296.65,296.65
100671,2024-03-10,CUST00371,Denim Jacket,Fashion,East,Online,1,1699.15,1699.15
101263,2024-05-13,CUST00741,Cotton T-Shirt,Fashion,West,Online,1,599.0,599.0
105814,2025-07-26,CUST00414,Air Fryer,Home & Kitchen,South,Online,3,3499.0,10497.0
102762,2024-10-12,CUST01349,Hair Dryer,Beauty & Personal Care,North,Marketplace,1,1199.0,1199.0
105547,2025-06-29,CUST00181,Backpack,Fashion,West,Online,1,1259.1,1259.1
103842,2024-12-29,CUST00299,Sunglasses,Fashion,North,Retail Store,1,799.0,799.0
107546,2025-12-11,CUST01084,Sunscreen SPF50,Beauty & Personal Care,South,Retail Store,1,449.0,449.0
102023,2024-08-08,CUST02468,Running Shoes,Fashion,South,Online,3,2499.0,7497.0
101197,2024-05-06,CUST02012,Trimmer,Beauty & Personal Care,West,Retail Store,1,849.15,849.15
100417,2024-02-15,CUST01642,Yoga Mat,Sports & Fitness,West,Marketplace,1,599.0,599.0
105429,2025-06-16,CUST01015,Trimmer,Beauty & Personal Care,South,Online,1,999.0,999.0
107545,2025-12-11,CUST02066,Denim Jacket,Fashion,South,Online,1,1999.0,1999.0
104565,2025-03-15,CUST01737,Smartwatch,Electronics,West,Marketplace,1,2999.0,2999.0
106040,2025-08-17,CUST02509,USB-C Cable,Electronics,East,Retail Store,1,249.0,249.0
100849,2024-03-30,CUST00717,Hair Dryer,Beauty & Personal Care,West,Online,1,1199.0,1199.0
103979,2025-01-12,CUST01810,Laptop Stand,Electronics,South,Online,1,719.1,719.1
105094,2025-05-07,CUST01869,Electric Kettle,Home & Kitchen,South,Marketplace,1,899.0,899.0
106747,2025-10-19,CUST02445,Dumbbell Set,Sports & Fitness,North,Online,1,2199.0,2199.0
105030,2025-04-30,CUST01328,Smartwatch,Electronics,South,Online,1,2999.0,2999.0
103452,2024-11-27,CUST02589,Electric Kettle,Home & Kitchen,East,Online,1,719.2,719.2
104469,2025-03-06,CUST00815,Laptop Stand,Electronics,North,Online,1,799.0,799.0
101012,2024-04-14,CUST02447,Face Serum,Beauty & Personal Care,North,Online,1,559.2,559.2
105165,2025-05-15,CUST01871,Yoga Mat,Sports & Fitness,South,Marketplace,1,509.15,509.15
102644,2024-10-05,CUST02289,Bluetooth Speaker,Electronics,West,Online,1,1709.1,1709.1
104567,2025-03-16,CUST00495,Storage Containers,Home & Kitchen,South,Retail Store,1,499.0,499.0
107147,2025-11-14,CUST01433,Blender,Home & Kitchen,Central,Online,1,1599.0,1599.0
104635,2025-03-22,CUST02025,Face Serum,Beauty & Personal Care,West,Online,1,699.0,699.0
104599,2025-03-18,CUST00500,Denim Jacket,Fashion,South,Marketplace,1,1799.1,1799.1
101237,2024-05-10,CUST01794,Blender,Home & Kitchen,South,Online,1,1599.0,1599.0
102412,2024-09-15,CUST01666,Non-stick Pan Set,Home & Kitchen,Central,Online,1,1104.15,1104.15
101704,2024-07-06,CUST02598,Sunglasses,Fashion,Central,Marketplace,1,799.0,799.0
104231,2025-02-08,CUST02583,USB-C Cable,Electronics,North,Online,2,224.1,448.2
100899,2024-04-03,CUST02503,Power Bank,Electronics,Central,Online,1,899.0,899.0
107020,2025-11-06,CUST01244,Power Bank,Electronics,East,Online,1,899.0,899.0
104556,2025-03-15,CUST00155,Backpack,Fashion,Central,Online,3,1399.0,4197.0
105015,2025-04-28,CUST01759,Water Bottle,Sports & Fitness,South,Retail Store,1,314.1,314.1
103447,2024-11-27,CUST01635,Blender,Home & Kitchen,North,Online,1,1599.0,1599.0
100201,2024-01-22,CUST00002,Laptop Stand,Electronics,South,Retail Store,1,799.0,799.0
101728,2024-07-09,CUST00827,Resistance Bands,Sports & Fitness,Central,Online,1,399.0,399.0
106910,2025-10-29,CUST01417,Blender,Home & Kitchen,West,Retail Store,3,1279.2,3837.6
105876,2025-08-02,CUST02522,Backpack,Fashion,North,Online,1,1399.0,1399.0
101843,2024-07-19,CUST00635,Power Bank,Electronics,West,Online,2,899.0,1798.0
104868,2025-04-14,CUST01568,Bluetooth Speaker,Electronics,North,Online,1,1899.0,1899.0
100735,2024-03-16,CUST02308,Hair Dryer,Beauty & Personal Care,South,Marketplace,1,1199.0,1199.0
105575,2025-07-02,CUST00115,Laptop Stand,Electronics,Central,Retail Store,1,679.15,679.15
102740,2024-10-11,CUST02138,Smartwatch,Electronics,West,Online,1,2999.0,2999.0
101207,2024-05-07,CUST01374,Running Shoes,Fashion,North,Marketplace,1,2499.0,2499.0
101696,2024-07-05,CUST00961,Sunglasses,Fashion,North,Online,1,799.0,799.0
102320,2024-09-07,CUST00580,USB-C Cable,Electronics,North,Retail Store,1,199.2,199.2
103278,2024-11-16,CUST02457,Dumbbell Set,Sports & Fitness,South,Online,1,2199.0,2199.0
103065,2024-11-02,CUST01321,Denim Jacket,Fashion,West,Online,1,1999.0,1999.0
100600,2024-03-03,CUST01437,Blender,Home & Kitchen,South,Marketplace,2,1279.2,2558.4
105284,2025-05-30,CUST02514,Yoga Mat,Sports & Fitness,North,Marketplace,1,539.1,539.1
103352,2024-11-20,CUST01901,USB-C Cable,Electronics,South,Marketplace,1,249.0,249.0
106837,2025-10-25,CUST00322,Sunscreen SPF50,Beauty & Personal Care,Central,Retail Store,2,449.0,898.0
103545,2024-12-04,CUST00601,Wireless Earbuds,Electronics,Central,Retail Store,3,1499.0,4497.0
103512,2024-12-01,CUST00626,Face Serum,Beauty & Personal Care,West,Online,2,699.0,1398.0
100401,2024-02-13,CUST00515,Bluetooth Speaker,Electronics,East,Online,1,1899.0,1899.0
103805,2024-12-26,CUST01215,Blender,Home & Kitchen,North,Retail Store,1,1439.1,1439.1
103916,2025-01-05,CUST00206,Storage Containers,Home & Kitchen,South,Online,1,399.2,399.2
101777,2024-07-14,CUST01237,Denim Jacket,Fashion,Central,Retail Store,1,1999.0,1999.0
107504,2025-12-07,CUST02121,Blender,Home & Kitchen,East,Retail Store,1,1599.0,1599.0
100515,2024-02-24,CUST01427,Dumbbell Set,Sports & Fitness,East,Online,1,2199.0,2199.0
107597,2025-12-16,CUST00148,Sunglasses,Fashion,South,Online,1,799.0,799.0
105101,2025-05-09,CUST00144,Backpack,Fashion,Central,Retail Store,1,1189.15,1189.15
104377,2025-02-23,CUST02159,Bluetooth Speaker,Electronics,Central,Online,1,1899.0,1899.0
104208,2025-02-05,CUST02228,Resistance Bands,Sports & Fitness,West,Online,1,399.0,399.0
105650,2025-07-09,CUST01888,Yoga Mat,Sports & Fitness,South,Online,1,599.0,599.0
102545,2024-09-28,CUST00905,Dumbbell Set,Sports & Fitness,East,Retail Store,1,2199.0,2199.0
104826,2025-04-10,CUST00538,Resistance Bands,Sports & Fitness,North,Retail Store,1,359.1,359.1
104829,2025-04-11,CUST00151,Sunscreen SPF50,Beauty & Personal Care,West,Retail Store,1,381.65,381.65
106362,2025-09-20,CUST01919,Water Bottle,Sports & Fitness,North,Marketplace,1,349.0,349.0
100815,2024-03-26,CUST01573,Smartwatch,Electronics,South,Online,2,2999.0,5998.0
104887,2025-04-17,CUST01273,Hair Dryer,Beauty & Personal Care,West,Online,1,1079.1,1079.1
105960,2025-08-09,CUST00297,Resistance Bands,Sports & Fitness,Central,Online,2,399.0,798.0
102207,2024-08-26,CUST01341,Trimmer,Beauty & Personal Care,South,Marketplace,1,999.0,999.0
102753,2024-10-12,CUST01555,Blender,Home & Kitchen,South,Retail Store,2,1599.0,3198.0
100892,2024-04-03,CUST00012,Backpack,Fashion,East,Online,1,1399.0,1399.0
106442,2025-09-27,CUST00331,Blender,Home & Kitchen,Central,Retail Store,1,1599.0,1599.0
101506,2024-06-10,CUST00167,Wireless Earbuds,Electronics,East,Online,1,1499.0,1499.0
106630,2025-10-11,CUST02098,Blender,Home & Kitchen,East,Online,1,1599.0,1599.0
105839,2025-07-29,CUST02486,Sunscreen SPF50,Beauty & Personal Care,Central,Marketplace,1,449.0,449.0
107099,2025-11-11,CUST02364,Electric Kettle,Home & Kitchen,Central,Retail Store,1,899.0,899.0
107460,2025-12-05,CUST00052,Bluetooth Speaker,Electronics,East,Marketplace,2,1899.0,3798.0
101036,2024-04-18,CUST00309,Smartwatch,Electronics,East,Online,1,2999.0,2999.0
105070,2025-05-05,CUST00243,Resistance Bands,Sports & Fitness,South,Retail Store,1,319.2,319.2
100220,2024-01-24,CUST01520,Sunscreen SPF50,Beauty & Personal Care,North,Online,1,449.0,449.0
102266,2024-09-02,CUST01703,Electric Kettle,Home & Kitchen,North,Online,1,899.0,899.0
107775,2025-12-30,CUST01405,Resistance Bands,Sports & Fitness,South,Online,2,399.0,798.0
103549,2024-12-05,CUST01472,Wireless Earbuds,Electronics,South,Retail Store,1,1499.0,1499.0
105550,2025-06-30,CUST00779,Storage Containers,Home & Kitchen,South,Marketplace,1,499.0,499.0
105493,2025-06-22,CUST02057,Laptop Stand,Electronics,South,Marketplace,1,679.15,679.15
105179,2025-05-17,CUST01709,Running Shoes,Fashion,North,Retail Store,1,2249.1,2249.1
106953,2025-11-01,CUST01966,Water Bottle,Sports & Fitness,South,Online,1,349.0,349.0
104014,2025-01-15,CUST00235,USB-C Cable,Electronics,South,Marketplace,1,249.0,249.0
100134,2024-01-16,CUST02009,Dumbbell Set,Sports & Fitness,West,Online,2,2199.0,4398.0
106467,2025-09-29,CUST00295,Non-stick Pan Set,Home & Kitchen,North,Online,1,1299.0,1299.0
106873,2025-10-26,CUST02081,Resistance Bands,Sports & Fitness,Central,Online,1,399.0,399.0
103644,2024-12-14,CUST01170,Dumbbell Set,Sports & Fitness,South,Online,2,2199.0,4398.0
102322,2024-09-07,CUST01809,Non-stick Pan Set,Home & Kitchen,West,Online,1,1039.2,1039.2
102787,2024-10-14,CUST02092,Hair Dryer,Beauty & Personal Care,South,Marketplace,1,1199.0,1199.0
106190,2025-09-02,CUST01190,USB-C Cable,Electronics,East,Online,1,249.0,249.0
100822,2024-03-26,CUST01319,Sunscreen SPF50,Beauty & Personal Care,South,Online,1,449.0,449.0
107677,2025-12-23,CUST00690,Sunglasses,FASHION,East,Marketplace,2,799.0,1598.0
107593,2025-12-16,CUST01110,Sunscreen SPF50,Beauty & Personal Care,South,Online,2,404.1,808.2
101510,2024-06-10,CUST01017,Air Fryer,Home & Kitchen,North,Online,1,3499.0,3499.0
101415,2024-05-30,CUST00408,Blender,Home & Kitchen,Central,Retail Store,1,1599.0,1599.0
100517,2024-02-24,CUST01939,Air Fryer,Home & Kitchen,North,Retail Store,1,3499.0,3499.0
104263,2025-02-10,CUST00826,Laptop Stand,Electronics,South,Online,3,799.0,2397.0
106406,2025-09-24,CUST01878,Blender,Home & Kitchen,South,Online,1,1359.15,1359.15
107684,2025-12-24,CUST00447,Cotton T-Shirt,Fashion,North,Online,1,539.1,539.1
103672,2024-12-16,CUST00102,Denim Jacket,Fashion,East,Retail Store,1,1699.15,1699.15
102049,2024-08-10,CUST00507,Backpack,Fashion,East,Retail Store,1,1399.0,1399.0
105146,2025-05-14,CUST00250,Hair Dryer,Beauty & Personal Care,West,Online,1,1199.0,1199.0
104436,2025-03-02,CUST00832,Face Serum,Beauty & Personal Care,Central,Online,1,699.0,699.0
105943,2025-08-08,CUST02216,Cotton T-Shirt,Fashion,North,Online,1,599.0,599.0
104937,2025-04-22,CUST02143,Water Bottle,Sports & Fitness,West,Online,1,349.0,349.0
106368,2025-09-20,CUST00832,Water Bottle,Sports & Fitness,North,Online,1,349.0,349.0
100601,2024-03-03,CUST01467,Non-stick Pan Set,Home & Kitchen,South,Retail Store,2,1299.0,2598.0
102750,2024-10-12,CUST00198,Electric Kettle,Home & Kitchen,Central,Online,1,899.0,899.0
103256,2024-11-15,CUST00851,Blender,Home & Kitchen,South,Online,1,1599.0,1599.0
100218,2024-01-24,CUST02466,Cotton T-Shirt,Fashion,East,Marketplace,1,479.2,479.2
104559,2025-03-15,CUST02080,Resistance Bands,Sports & Fitness,North,Online,1,399.0,399.0
102840,2024-10-18,CUST00766,Trimmer,Beauty & Personal Care,Central,Online,2,999.0,1998.0
104375,2025-02-23,CUST00190,Storage Containers,Home & Kitchen,East,Online,3,399.2,1197.6
103236,2024-11-13,CUST02270,Wireless Earbuds,Electronics,North,Retail Store,1,1499.0,1499.0
107244,2025-11-21,CUST02240,Resistance Bands,Sports & Fitness,South,Retail Store,1,399.0,399.0
106342,2025-09-17,CUST01855,Storage Containers,Home & Kitchen,North,Online,3,499.0,1497.0
106049,2025-08-18,CUST00614,Sunglasses,Fashion,East,Online,1,799.0,799.0
104834,2025-04-11,CUST01173,Bluetooth Speaker,Electronics,East,Marketplace,2,1899.0,3798.0
106011,2025-08-14,CUST01169,Non-stick Pan Set,Home & Kitchen,South,Marketplace,1,1299.0,1299.0
103037,2024-10-31,CUST00651,Electric Kettle,Home & Kitchen,Central,Online,1,899.0,899.0
100855,2024-03-31,CUST00593,Sunglasses,Fashion,South,Marketplace,1,799.0,799.0
100488,2024-02-22,CUST00545,Trimmer,Beauty & Personal Care,East,Online,1,899.1,899.1
106132,2025-08-27,CUST00352,Sunglasses,Fashion,Central,Retail Store,1,799.0,799.0
103509,2024-12-01,CUST01371,Resistance Bands,Sports & Fitness,North,Online,1,399.0,399.0
104087,2025-01-22,CUST00330,Face Serum,Beauty & Personal Care,North,Online,1,559.2,559.2
100593,2024-03-03,CUST01550,Backpack,Fashion,South,Online,1,1399.0,1399.0
107291,2025-11-24,CUST01520,Air Fryer,Home & Kitchen,West,Retail Store,1,3149.1,3149.1
101609,2024-06-24,CUST02536,Blender,Home & Kitchen,South,Online,1,1599.0,1599.0
106555,2025-10-05,CUST00703,Running Shoes,Fashion,South,Marketplace,1,2499.0,2499.0
103835,2024-12-29,CUST00899,Power Bank,Electronics,East,Online,1,764.15,764.15
101735,2024-07-10,CUST01803,Wireless Earbuds,Electronics,North,Online,1,1349.1,1349.1
100100,2024-01-12,CUST01556,Power Bank,Electronics,North,Online,1,899.0,899.0
105681,2025-07-12,CUST01759,Sunglasses,Fashion,North,Retail Store,1,719.1,719.1
107188,2025-11-17,CUST01460,Hair Dryer,Beauty & Personal Care,West,Retail Store,1,1199.0,1199.0
102133,2024-08-19,CUST01324,Cotton T-Shirt,Fashion,West,Online,1,599.0,599.0
102075,2024-08-13,CUST00990,Running Shoes,Fashion,South,Marketplace,2,2499.0,4998.0
104184,2025-02-02,CUST01391,Resistance Bands,Sports & Fitness,West,Online,1,399.0,399.0
100414,2024-02-14,CUST01958,Face Serum,Beauty & Personal Care,Central,Marketplace,1,699.0,699.0
100358,2024-02-08,CUST00472,Cotton T-Shirt,Fashion,East,Online,1,599.0,599.0
106920,2025-10-30,CUST01669,Dumbbell Set,Sports & Fitness,East,Retail Store,1,2199.0,2199.0
104956,2025-04-23,CUST00130,Bluetooth Speaker,Electronics,South,Marketplace,2,1899.0,3798.0
103366,2024-11-22,CUST01383,Non-stick Pan Set,Home & Kitchen,West,Online,1,1299.0,1299.0
107144,2025-11-14,CUST00618,Power Bank,Electronics,West,Retail Store,1,899.0,899.0
106830,2025-10-24,CUST02433,Face Serum,Beauty & Personal Care,West,Online,1,699.0,699.0
103315,2024-11-18,CUST00298,Electric Kettle,Home & Kitchen,Central,Online,1,764.15,764.15
103237,2024-11-13,CUST02328,Denim Jacket,Fashion,North,Marketplace,1,1999.0,1999.0
103131,2024-11-07,CUST01393,Smartwatch,Electronics,South,Marketplace,3,2699.1,8097.3
100254,2024-01-27,CUST01130,Power Bank,Electronics,South,Retail Store,1,719.2,719.2
100016,2024-01-02,CUST00941,Backpack,Fashion,North,Online,3,1189.15,3567.45
101962,2024-08-02,CUST00155,Laptop Stand,Electronics,West,Online,1,799.0,799.0
100204,2024-01-23,CUST00459,Electric Kettle,Home & Kitchen,North,Marketplace,1,719.2,719.2
100037,2024-01-04,CUST01270,Power Bank,Electronics,East,Marketplace,1,764.15,764.15
103405,2024-11-24,CUST01505,Laptop Stand,Electronics,West,Marketplace,1,799.0,799.0
100436,2024-02-17,CUST02491,Wireless Earbuds,Electronics,East,Retail Store,1,1499.0,1499.0
100590,2024-03-03,CUST00401,Electric Kettle,Home & Kitchen,East,Online,2,764.15,1528.3
101966,2024-08-02,CUST01499,Storage Containers,Home & Kitchen,North,Retail Store,1,499.0,499.0
103123,2024-11-06,CUST00015,Yoga Mat,Sports & Fitness,East,Retail Store,1,509.15,509.15
100271,2024-01-29,CUST01198,Electric Kettle,Home & Kitchen,North,Online,1,899.0,899.0
105499,2025-06-23,CUST01758,Air Fryer,Home & Kitchen,West,Marketplace,1,3499.0,3499.0
102707,2024-10-09,CUST00690,Trimmer,Beauty & Personal Care,South,Online,1,999.0,999.0
104472,2025-03-06,CUST01601,Backpack,Fashion,Central,Online,1,1399.0,1399.0
107468,2025-12-05,CUST01249,Storage Containers,Home & Kitchen,North,Retail Store,1,499.0,499.0
107021,2025-11-06,CUST00835,Power Bank,Electronics,North,Retail Store,1,899.0,899.0
100013,2024-01-01,CUST00152,Sunscreen SPF50,Beauty & Personal Care,South,Online,1,449.0,449.0
107623,2025-12-19,CUST01985,Non-stick Pan Set,Home & Kitchen,,Marketplace,1,1104.15,1104.15
101449,2024-06-04,CUST02150,Running Shoes,Fashion,East,Retail Store,2,1999.2,3998.4
105267,2025-05-27,CUST02379,Smartwatch,Electronics,North,Retail Store,1,2699.1,2699.1
101023,2024-04-16,CUST01546,Running Shoes,Fashion,West,Retail Store,2,2499.0,4998.0
106527,2025-10-03,CUST01311,Face Serum,Beauty & Personal Care,East,Marketplace,2,699.0,1398.0
101531,2024-06-14,CUST01005,Bluetooth Speaker,Electronics,Central,Online,1,1899.0,1899.0
100541,2024-02-27,CUST00166,Smartwatch,Electronics,West,Retail Store,1,2999.0,2999.0
103263,2024-11-15,CUST00862,Bluetooth Speaker,Electronics,South,Online,1,1709.1,1709.1
107255,2025-11-21,CUST02325,Laptop Stand,Electronics,,Online,1,799.0,799.0
104332,2025-02-19,CUST00454,Face Serum,Beauty & Personal Care,West,Marketplace,2,699.0,1398.0
107191,2025-11-17,CUST01897,Yoga Mat,Sports & Fitness,East,Retail Store,1,599.0,599.0
103580,2024-12-08,CUST01951,Storage Containers,Home & Kitchen,West,Online,1,449.1,449.1
100187,2024-01-21,CUST01274,Face Serum,Beauty & Personal Care,East,Online,1,594.15,594.15
106306,2025-09-13,CUST00535,Storage Containers,Home & Kitchen,West,Marketplace,1,499.0,499.0
105364,2025-06-08,CUST02508,Running Shoes,Fashion,East,Online,1,2499.0,2499.0
106423,2025-09-25,CUST01498,Water Bottle,Sports & Fitness,South,Online,1,349.0,349.0
106168,2025-08-31,CUST00513,Power Bank,Electronics,North,Marketplace,1,899.0,899.0
101496,2024-06-09,CUST02559,Resistance Bands,Sports & Fitness,East,Online,1,319.2,319.2
106661,2025-10-13,CUST00435,Non-stick Pan Set,Home & Kitchen,East,Online,2,1104.15,2208.3
107187,2025-11-17,CUST00606,Power Bank,Electronics,North,Marketplace,1,809.1,809.1
107481,2025-12-06,CUST01603,Water Bottle,Sports & Fitness,Central,Marketplace,1,296.65,296.65
106782,2025-10-20,CUST01411,Power Bank,Electronics,North,Retail Store,2,809.1,1618.2
104068,2025-01-21,CUST00576,Laptop Stand,Electronics,West,Retail Store,1,799.0,799.0
107521,2025-12-09,CUST02270,Electric Kettle,Home & Kitchen,Central,Marketplace,1,809.1,809.1
102528,2024-09-25,CUST00181,USB-C Cable,Electronics,East,Retail Store,1,249.0,249.0
100288,2024-01-31,CUST02255,Yoga Mat,Sports & Fitness,South,Retail Store,1,599.0,599.0
106458,2025-09-28,CUST01343,Wireless Earbuds,Electronics,East,Online,1,1499.0,1499.0
101388,2024-05-27,CUST01562,USB-C Cable,Electronics,East,Online,1,199.2,199.2
104948,2025-04-23,CUST00062,Electric Kettle,Home & Kitchen,North,Online,1,899.0,899.0
107303,2025-11-25,CUST00387,Trimmer,Beauty & Personal Care,South,Retail Store,1,999.0,999.0
102202,2024-08-26,CUST00466,Denim Jacket,Fashion,North,Marketplace,1,1999.0,1999.0
104085,2025-01-22,CUST01836,Air Fryer,Home & Kitchen,East,Online,1,3499.0,3499.0
106598,2025-10-08,CUST01367,Yoga Mat,Sports & Fitness,North,Online,1,599.0,599.0
103149,2024-11-08,CUST01405,Sunglasses,Fashion,North,Marketplace,1,799.0,799.0
104099,2025-01-24,CUST00930,Bluetooth Speaker,Electronics,West,Online,1,1519.2,1519.2
107290,2025-11-24,CUST02493,Non-stick Pan Set,Home & Kitchen,,Retail Store,1,1299.0,1299.0
100220,2024-01-24,CUST01520,Sunscreen SPF50,Beauty & Personal Care,North,Online,1,449.0,449.0
103170,2024-11-09,CUST02097,Air Fryer,Home & Kitchen,West,Marketplace,2,3499.0,6998.0
102308,2024-09-06,CUST02541,Yoga Mat,Sports & Fitness,North,Online,1,539.1,539.1
101969,2024-08-02,CUST01906,Hair Dryer,Beauty & Personal Care,South,Retail Store,2,959.2,1918.4
100706,2024-03-14,CUST01348,Cotton T-Shirt,Fashion,South,Marketplace,1,599.0,599.0
101845,2024-07-19,CUST01577,Power Bank,Electronics,West,Marketplace,1,899.0,899.0
105570,2025-07-02,CUST02254,Wireless Earbuds,Electronics,South,Online,1,1199.2,1199.2
106767,2025-10-20,CUST00729,Running Shoes,Fashion,Central,Marketplace,1,2499.0,2499.0
101981,2024-08-04,CUST01336,Wireless Earbuds,Electronics,South,Online,1,1499.0,1499.0
100440,2024-02-17,CUST00742,Non-stick Pan Set,Home & Kitchen,West,Online,1,1299.0,1299.0
104433,2025-03-01,CUST01237,Air Fryer,Home & Kitchen,North,Retail Store,1,2974.15,2974.15
106558,2025-10-05,CUST02471,Denim Jacket,Fashion,West,Online,1,1999.0,1999.0
102118,2024-08-18,CUST02533,Bluetooth Speaker,Electronics,West,Online,1,1899.0,1899.0
102640,2024-10-05,CUST00627,Running Shoes,Fashion,North,Online,1,1999.2,1999.2
104796,2025-04-07,CUST00405,Running Shoes,Fashion,West,Retail Store,1,1999.2,1999.2
100925,2024-04-06,CUST00946,Sunglasses,Fashion,West,Retail Store,1,799.0,799.0
105901,2025-08-04,CUST00941,Yoga Mat,Sports & Fitness,North,Retail Store,2,479.2,958.4
103715,2024-12-19,CUST00977,Trimmer,Beauty & Personal Care,Central,Retail Store,1,999.0,999.0
101689,2024-07-03,CUST01427,USB-C Cable,Electronics,North,Marketplace,2,249.0,498.0
103322,2024-11-19,CUST02270,USB-C Cable,Electronics,East,Retail Store,1,224.1,224.1
101690,2024-07-03,CUST01769,Non-stick Pan Set,Home & Kitchen,South,Retail Store,1,1299.0,1299.0
103649,2024-12-14,CUST01391,Face Serum,Beauty & Personal Care,South,Marketplace,1,699.0,699.0
107428,2025-12-03,CUST00382,Electric Kettle,HOME & KITCHEN,South,Online,3,899.0,2697.0
106298,2025-09-13,CUST01444,Wireless Earbuds,Electronics,East,Online,2,1499.0,2998.0
107689,2025-12-24,CUST00045,Air Fryer,Home & Kitchen,East,Online,1,3499.0,3499.0
100903,2024-04-04,CUST01138,Face Serum,Beauty & Personal Care,East,Online,1,699.0,699.0
101135,2024-04-28,CUST00308,Bluetooth Speaker,Electronics,Central,Online,1,1899.0,1899.0
104102,2025-01-24,CUST00836,Backpack,Fashion,,Online,1,1259.1,1259.1
101109,2024-04-27,CUST01069,Resistance Bands,Sports & Fitness,South,Online,2,399.0,798.0
105182,2025-05-17,CUST02281,Electric Kettle,Home & Kitchen,Central,Online,1,899.0,899.0
103060,2024-11-01,CUST01603,Storage Containers,Home & Kitchen,South,Online,3,499.0,1497.0
103048,2024-11-01,CUST00974,Non-stick Pan Set,Home & Kitchen,West,Online,1,1299.0,1299.0
106897,2025-10-28,CUST00906,Sunglasses,Fashion,South,Online,2,679.15,1358.3
105397,2025-06-12,CUST00897,Face Serum,Beauty & Personal Care,North,Online,1,699.0,699.0
106970,2025-11-02,CUST01000,Denim Jacket,Fashion,Central,Online,1,1599.2,1599.2
101146,2024-04-29,CUST01669,Water Bottle,Sports & Fitness,East,Online,1,349.0,349.0
